OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,Unnamed: 0,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,MEDIAN_INCOME,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,MEDIAN_INCOME_2,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,avg_ppl_per_household,TractFIPS,PHLTH_CrudePrev,MHLTH_CrudePrev,DIABETES_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CHD_CrudePrev,OBESITY_CrudePrev,tracts_meters,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,intersect_meters,intersect_Shape_Leng,intersect_Shape_Area,intersect_Unnamed: 0,intersect_TOTAL_POP,intersect_NH_WHITE,intersect_NH_BLACK,intersect_NH_NATIVE,intersect_NH_ASIAN,intersect_NH_HAWAIIAN,intersect_NH_OTHER_RACE,intersect_NH_TWO_OR_MORE,intersect_NH_HISPANIC_LATINO,intersect_US_BORN,intersect_NATURALIZED,intersect_NON_CITIZEN,intersect_TOTAL_HOUSING,intersect_OWNER_OCCUPIED,intersect_RENTER_OCCUPIED,intersect_AGE_55_59,intersect_AGE_60_64,intersect_AGE_65_74,intersect_AGE_75_84,intersect_AGE_85+,intersect_MALE,intersect_FEMALE,intersect_ED_POP_25+,intersect_LESS_THAN_9TH,intersect_LESS_THAN_HS,intersect_HS_OR_GED,intersect_SOME_COLLEGE,intersect_ASSOCIATES,intersect_BACHELORS,intersect_GRAD_OR_PROFESSIONAL,intersect_HEALTH_COVERAGE_POP,intersect_INSURED,intersect_UNINSURED,intersect_MEDIAN_INCOME,intersect_LABOR_FORCE_POP_16+,intersect_EMPLOYED,intersect_UNEMPLOYED,intersect_BUSINESS,intersect_SERVICE,intersect_SALES_OFFICE,intersect_CONSTRUCTION_MAINTENANCE,intersect_PRODUCTION_TRANSPORTATION,intersect_LANGUAGE_POP_5+,intersect_ENGLISH_ONLY,intersect_OTHER_LANGUAGE,intersect_OTHER_LANGUAGE_POOR_ENGLISH,intersect_MEDIAN_INCOME_2,intersect_2_ppl_fam,intersect_3_to_4_ppl_fam,intersect_5_to_6_ppl_fam,intersect_GT_7_ppl_fam,intersect_avg_ppl_per_household,intersect_TractFIPS,intersect_PHLTH_CrudePrev,intersect_MHLTH_CrudePrev,intersect_DIABETES_CrudePrev,intersect_CASTHMA_CrudePrev,intersect_BPHIGH_CrudePrev,intersect_CHD_CrudePrev,intersect_OBESITY_CrudePrev
1755,06,037,239802,06037239802,2398.02,Census Tract 2398.02,G5020,S,609444.0,0.0,+33.9624080,-118.2629489,0.0352863354766,5.94466044997e-05,1931.0,5623.0,65.0,1605.0,0.0,79.0,0.0,42.0,22.0,3810.0,3810.0,685.0,1128.0,1365.0,373.0,992.0,374.0,198.0,279.0,20.0,9.0,2814.0,2809.0,3087.0,762.0,604.0,923.0,475.0,89.0,224.0,10.0,5623.0,4963.0,660.0,38513.0,2517.0,2289.0,228.0,296.0,529.0,420.0,295.0,749.0,499.0,1826.0,3377.0,1410.0,38513.0,210.0,495.0,245.0,122.0,4.12,6037239802.0,17.2,18.5,13.0,11.1,29.1,5.3,34.6,609445.9995782454,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,59.10534216982049,3.422142295965225e-06,5.765255497977313e-09,0.18727240117894997,0.5453302495231671,0.006303835358172837,0.15565624230565236,0.0,0.007661584512240833,0.0,0.004073247462203987,0.0021336058135354215,0.36950173407136166,0.36950173407136166,0.06643272646689836,0.10939578898490708,0.1323805425216296,0.036174316747668744,0.09620622577396083,0.03627129883010217,0.019202452321818796,0.027058000998926485,0.0019396416486685652,0.0008728387419008544,0.2729075799676671,0.2724226695555,0.29938368847199304,0.07390034681427234,0.05857717778979067,0.08951446208605429,0.04606648915587842,0.008631405336575115,0.02172398646508793,0.0009698208243342826,0.5453302495231671,0.48132207511710445,0.06400817440606266,3.7350709407586224,0.24410390148493893,0.2219919866901173,0.022111914794821642,0.028706696400294766,0.05130352160728355,0.04073247462203987,0.028609714317861336,0.07263957974263777,0.0483940591342807,0.17708928252344,0.32750849237768725,0.13674473623113384,3.7350709407586224,0.020366237311019934,0.04800613080454699,0.023760610196189923,0.011831814056878248,0.00039956617962572447,585504.0881479381,0.001668091817854966,0.001794168525018423,0.0012607670716345675,0.0010765011150110537,0.0028221785988127627,0.0005140050368971698,0.003355580052196618
1884,06,037,535101,06037535101,5351.01,Census Tract 5351.01,G5020,S,1133929.0,0.0,+33.9644276,-118.2488118,0.0511805468472,0.000110608566,745.0,7773.0,22.0,684.0,0.0,4.0,0.0,75.0,20.0,6968.0,4554.0,851.0,2328.0,1797.0,641.0,1156.0,407.0,217.0,407.0,211.0,41.0,4075.0,3698.0,4304.0,1668.0,864.0,861.0,545.0,112.0,181.0,73.0,7773.0,6627.0,1146.0,37994.0,3318.0,2886.0,432.0,303.0,678.0,671.0,306.0,928.0,486.0,887.0,6051.0,2947.0,37994.0,326.0,581.0,432.0,197.0,4.31,,,,,,,,,1133931.4947321028,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,51.03660062595111,2.303561671400127e-06,4.978330026969429e-09,0.0335313620293407,0.34985137859606075,0.0009901878720073765,0.030785841111502066,0.0,0.0001800341585467957,0.0,0.0033756404727524193,0.0009001707927339786,0.31361950418851814,0.2049688895055269,0.038302267230830786,0.1047798802742351,0.08088034572714797,0.028850473907124013,0.05202987182002396,0.018318475632136462,0.009766853101163667,0.018318475632136462,0.009496801863343474,0.001845350125104656,0.18340979901954813,0.16644157957651262,0.19371675459635218,0.07507424411401381,0.03888737824610787,0.03875235262719778,0.024529654102000916,0.00504095643931028,0.008146545674242505,0.0032856233934790216,0.34985137859606075,0.2982715921724038,0.051579786423656966,1.710054454956739,0.14933833451456704,0.1298946453915131,0.019443689123053935,0.013637587509919774,0.03051578987368187,0.030200730096224978,0.013772613128829872,0.041767924782856604,0.021874150263435678,0.039922574657751946,0.2723466733416652,0.13264016630935174,1.710054454956739,0.01467278392156385,0.026149961528922076,0.019443689123053935,0.008866682308429689,0.00019398680583417236,,,,,,,,
1885,06,037,535102,06037535102,5351.02,Census Tract 5351.02,G5020,S,591088.0,0.0,+33.9587246,-118.2488361,0.0385855422164,5.76535925001e-05,422.0,4931.0,37.0,527.0,0.0,5.0,0.0,30.0,41.0,4291.0,3147.0,360.0,1391.0,1080.0,486.0,594.0,247.0,212.0,209.0,68.0,29.0,2411.0,2520.0,2741.0,903.0,508.0,653.0,398.0,67.0,194.0,18.0,4931.0,4282.0,649.0,42361.0,2187.0,2023.0,164.0,333.0,394.0,511.0,132.0,653.0,408.0,1024.0,3604.0,1588.0,42361.0,174.0,429.0,217.0,139.0,4.56,,,,,,,,,591089.1773801466,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,66.29989224501348,4.3279718002982065e-06,6.4667517467271e-09,0.047333897486337956,0.5530887405334892,0.004150128452593612,0.0591112890409955,0.0,0.0005608281692694071,0.0,0.003364969015616442,0.004598790988009137,0.4813027348670051,0.35298524973816475,0.04037962818739731,0.15602239669074902,0.12113888456219192,0.054512498052986365,0.06662638650920555,0.027704911561908706,0.023779114377022858,0.023442617475461214,0.007627263102063936,0.0032528033817625607,0.2704313432217081,0.28265739731178113,0.3074460023934889,0.10128556737005491,0.05698014199777175,0.07324415890658456,0.0446419222738448,0.007515097468210054,0.021760132967652994,0.0020189814093698653,0.5530887405334892,0.48029324416232017,0.07279549637116903,4.75144841568427,0.24530624123843864,0.22691107728640209,0.01839516395203655,0.03735115607334251,0.044193259738429275,0.057316638899333396,0.014805863668712345,0.07324415890658456,0.045763578612383615,0.11485760906637456,0.4042449444093886,0.17811902655996367,4.75144841568427,0.019516820290575363,0.04811905692331512,0.024339942546292265,0.015591023105689515,0.0005114752903736992,,,,,,,,
1886,06,037,535200,06037535200,5352,Census Tract 5352,G5020,S,865476.0,0.0,+33.9512593,-118.2508919,0.0532996124154,8.4409361e-05,964.0,5850.0,39.0,719.0,0.0,0.0,0.0,0.0,57.0,5035.0,3414.0,687.0,1732.0,1309.0,590.0,719.0,254.0,205.0,222.0,57.0,19.0,2833.0,3017.0,3319.0,1277.0,628.0,861.0,326.0,15.0,124.0,88.0,5850.0,4304.0,1546.0,47865.0,2744.0,2416.0,328.0,399.0,508.0,459.0,259.0,791.0,563.0,888.0,4550.0,1692.0,47865.0,340.0,377.0,303.0,140.0,4.45,,,,,,,,,865475.2777533117,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,41.3326028780011,2.545435750904296e-06,4.031147609964742e-09,0.04603785942658672,0.2793791261883115,0.0018625275079220767,0.03433736610758906,0.0,0.0,0.0,0.0,0.0027221555885014966,0.24045707698429888,0.16304279261656332,0.0328091384087812,0.0827153241979753,0.06251406430435894,0.028176698196769878,0.03433736610758906,0.01213030735928737,0.009790208695487839,0.010602079660479513,0.0027221555885014966,0.0009073851961671655,0.13529590846008316,0.14408321772822835,0.1585058666357275,0.060985836605551076,0.02999146858910421,0.041118876521048925,0.015568819681605051,0.0007163567338161833,0.005921882332880449,0.004202626171721609,0.2793791261883115,0.20554662548965688,0.07383250069865463,2.285894337607441,0.1310455251727738,0.11538119125999326,0.01566433391278054,0.019055089119510475,0.02426061471857474,0.02192051605477521,0.012369092937226099,0.037775878429906734,0.02688725607590075,0.042408318641918054,0.21729487592424226,0.08080503957446548,2.285894337607441,0.016237419299833487,0.018004432576580076,0.014470406023086904,0.006685996182284378,0.00021251916436546773,,,,,,,,
2044,06,037,240700,06037240700,2407,Census Tract 2407,G5020,S,1194494.0,0.0,+33.9470153,-118.2593919,0.0450296250269,0.0001164928955,39.0,6367.0,18.0,1853.0,30.0,67.0,0.0,0.0,0.0,4399.0,4539.0,652.0,1176.0,1637.0,728.0,909.0,307.0,276.0,342.0,94.0,77.0,2977.0,3390.0,3821.0,886.0,523.0,1284.0,821.0,103.0,188.0,16.0,6367.0,5441.0,926.0,43796.0,2908.0,2724.0,184.0,242.0,884.0,731.0,316.0,551.0,481.0,1963.0,3906.0,1413.0,43796.0,381.0,497.0,223.0,196.0,3.89,6037240700.0,15.1,16.1,12.4,11.0,29.9,5.2,32.1,1194496.0656604487,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,1192688.5638318036,0.04496148656088143,0.0001163166193885136,38.94098551402245,6357.365506866177,17.97276254493344,1850.1960553200922,29.954604241555728,66.89861613947446,0.0,0.0,0.0,4392.343468620122,4532.131621747381,651.0133988498112,1174.2204862689846,1634.522904780891,726.8983962617524,907.6245085191385,306.5354500719203,275.5823590223127,341.48248835373533,93.85775995687462,76.88348421999304,2972.4952275703804,3384.8702792957974,3815.218093566148,884.6593119339459,522.2086006111216,1282.0570615385852,819.7576694105751,102.84414122934133,187.71551991374923,15.975788928829722,6357.365506866177,5432.766722610158,924.5987842560202,43729.72824543915,2903.599637814802,2719.8780651332604,183.7215726815418,241.63380754854956,882.6623383178421,729.893856685908,315.521831344387,550.1662312365736,480.27215467294354,1960.0296042057964,3900.089472250556,1410.8618597772747,43729.72824543915,380.42347386775776,496.2479436017732,222.66255819556426,195.7034143781641,3.8841136833217265,6028105195.983763,15.07715080158305,16.07563760963491,12.381236419843034,10.983354888570434,29.85475556075054,5.19213140186966,32.05142653846463
2045,06,037,240800,06037240800,2408,Census Tract 2408,G5020,S,630658.0,7788.0,+33.9397052,-118.2618930,0.0421562323429,6.22590995006e-05,764.0,4296.0,38.0,1108.0,30.0,17.0,0.0,0.0,27.0,3076.0,2684.0,455.0,1152.0,1118.0,510.0,608.0,256.0,178.0,214.0,71.0,54.0,2048.0,2248.0,2637.0,782.0,495.0,660.0,425.0,117.0,120.0,38.0,4296.0,3506.0,790.0,36923.0,2001.0,1852.0,149.0,286.0,467.0,392.0,212.0,495.0,348.0,1183.0,2771.0,1244.0,36923.0,168.0,378.0,187.0,55.0,3.82,6037240800.0,17.4,18.6,13.3,11.5,30.3,5.5,35.0,638446.1645334297,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,12528.883830920988,0.0008272749796523411,1.2217741579367336e-06,14.99275550322839,84.30481366736801,0.7457129700558622,21.743420284786723,0.5887207658335755,0.33360843397235945,0.0,0.0,0.5298486892502179,60.36350252346927,52.67088451657722,8.928931615142561,22.6068774080093,21.93966054006458,10.008253019170784,11.931407520893796,5.0237505351131775,3.493076543945881,4.199541462946172,1.3933058124727953,1.0596973785004358,40.19000428090542,44.11480938646259,51.74855531677129,15.345987962728534,9.713892636253995,12.951856848338661,8.340210849308987,2.2960109867509444,2.354883063334302,0.7457129700558622,84.30481366736801,68.80183350041719,15.50298016695082,724.5778945624369,39.26767508109948,36.343695277459396,2.9239798036400915,5.612471300946753,9.164419921475991,7.692618006892053,4.1602934118906,9.713892636253995,6.829160883669475,23.21522219937066,54.37817473749459,24.412287756565597,724.5778945624369,3.2968362886680227,7.417881649503051,3.669692773695954,1.0793214040282217,0.07496377751614194,118474967.57659027,0.34145804418347375,0.3650068748168168,0.2609995395195518,0.22567629356953728,0.5946079734919113,0.10793214040282217,0.6868408934725048
2047,06,037,241110,06037241110,2411.10,Census Tract 2411.10,G5020,S,486637.0,0.0,+33.9364940,-118.2716976,0.0303834125771,4.74531779991e-05,415.0,3269.0,21.0,802.0,0.0,0.0,0.0,0.0,0.0,2446.0,2152.0,243.0,831.0,786.0,274.0,512.0,150.0,99.0,159.0,77.0,5.0,1666.0,1603.0,1949.0,527.0,472.0,434.0,382.0,79.0,43.0,12.0,3269.0,2874.0,395.0,43182.0,1343.0,1285.0,58.0,155.0,336.0,327.0,100.0,367.0,339.0,790.0,2170.0,733.0,43182.0,152.0,268.0,168.0,52.0,4.16,6037241110.0,17.0,18.7,12.7,11.4,28.5,5.2,34.4,486634.9259326556,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,2576.046522708739,0.00016083737550743514,2.5119774118509765e-07,2.196840485452685,17.304750715529707,0.11116542215543708,4.245460408031454,0.0,0.0,0.0,0.0,0.0,12.948124885342814,11.391808975166695,1.2863427420843434,4.398974562436582,4.160762943532074,1.4504440795518934,2.7103188639801803,0.7940387296816934,0.5240655615899177,0.841681053462595,0.4076065479032693,0.02646795765605645,8.819123490998008,8.485627224531697,10.317209894330803,2.7897227369483497,2.4985752027317285,2.2974187245457,2.0221519649227124,0.4181937309656919,0.22762443584208544,0.06352309837453547,17.304750715529707,15.213782060701247,2.0909686548284596,228.58786950076592,7.1092934264167615,6.802265117606507,0.3070283088102548,0.8205066873377499,1.7786467544869933,1.7310044307060917,0.5293591531211289,1.9427480919545432,1.7945275290806273,4.181937309656919,11.487093622728498,3.8802025923778753,228.58786950076592,0.804625912744116,1.4186825303646255,0.8893233772434966,0.2752667596229871,0.022021340769838967,31958688.411776647,0.08999105603059192,0.09899016163365111,0.06722861244638337,0.0603469434558087,0.15086735863952175,0.027526675962298706,0.18209954867366834
2062,06,037,240010,06037240010,2400.10,Census Tract 2400.10,G5020,S,588432.0,0.0,+33.9583159,-118.2637832,0.0388177333733,5.73942115005e-05,37.0,3697.0,6.0,886.0,0.0,0.0,0.0,0.0,19.0,2786.0,2428.0,316.0,930.0,979.0,191.0,788.0,253.0,125.0,170.0,41.0,0.0,1774.0,1923.0,2009.0,666.0,465.0,518.0,213.0,89.0,39.0,19.0,3697.0,3013.0,684.0,30710.0,1514.0,1243.0,271.0,120.0,346.0,292.0,190.0,295.0,305.0,1015.0,2417.0,938.0,30710.0,212.0,323.0,172.0,64.0,3.78,6037240010.0,18.5,19.4,13.9,11.4,29.7,5.8,35.1,588432.6681331028,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,576616.2876701738,0.03803823024390594,5.6241672091681326e-05,36.25699897234551,3622.7601405611167,5.879513346866839,868.2081375540031,0.0,0.0,0.0,0.0,18.61845893174499,2730.054030728502,2379.2430676987806,309.6543696016535,911.3245687643599,959.3405944304391,187.16450820859436,772.1760862218448,247.9194794595517,122.48986139305913,166.58621149456042,40.17667453692339,0.0,1738.3761128902952,1884.3840276708218,1968.6570523092464,652.625981502219,455.66228438217996,507.597985612837,208.72272381377277,87.21278131185811,38.21683675463445,18.61845893174499,3622.7601405611167,2952.4956190182975,670.2645215428196,30093.309147046766,1483.5972011927322,1218.03918169258,265.5580195001522,117.59026693733676,339.0519363359877,286.13631621418614,186.18458931744988,289.07607288761955,298.8752617990643,994.6176745116402,2368.463959896191,919.1639198935158,30093.309147046766,207.7428049226283,316.5138018396648,168.54604927684937,62.714809033246276,3.704093408526108,5916005536.172248,18.128499486172753,19.010426488202775,13.620872586908176,11.171075359046993,29.103591066990848,5.683529568637944,34.395153079171
2063,06,037,240200,06037240200,2402,Census Tract 2402,G5020,S,746814.0,0.0,+33.9560337,-118.2761415,0.033940307195,7.28403984994e-05,1203.0,5311.0,12.0,1248.0,0.0,80.0,0.0,0.0,0.0,3971.0,3581.0,489.0,1221.0,1420.0,340.0,1080.0,317.0,299.0,131.0,202.0,11.0,2497.0,2814.0,3165.0,749.0,714.0,802.0,607.0,110.0,103.0,80.0,5311.0,4302.0,1009.0,32661.0,2327.0,1964.0,363.0,182.0,524.0,349.0,278.0,631.0,441.0,1435.0,3457.0,1172.0,32661.0,190.0,524.0,195.0,114.0,3.72,6037240200.0,16.8,17.9,13.0,11.0,29.0,5.3,34.0,746813.9685755137,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,212.0097641199263,9.635165952097748e-06,2.0678343408218842e-08,0.34151442925304937,1.5077166531695305,0.003406627723222438,0.35428928321513353,0.0,0.022710851488149587,0.0,0.0,0.0,1.127309890743025,1.016594489738296,0.13882007972131435,0.34662437083788306,0.40311761391465517,0.09652111882463574,0.3065964950900194,0.08999174902179273,0.08488180743695907,0.03718901931184495,0.05734490000757771,0.003122742079620568,0.7088624520738689,0.7988542010956616,0.898498061999918,0.21263034705780048,0.20269434953173504,0.2276762861686996,0.17231858566633498,0.03122742079620568,0.02924022129099259,0.022710851488149587,1.5077166531695305,1.221276038775244,0.28644061439428664,9.27198900568067,0.6606018926615511,0.5575514040340723,0.10305048862747875,0.051667187135540305,0.1487560772473798,0.09907608961705257,0.0789202089213198,0.17913184111277985,0.12519356882842458,0.40737589856868317,0.981392669931664,0.33271397430139144,9.27198900568067,0.053938272284355264,0.1487560772473798,0.05535770050236462,0.03236296337061316,0.0010560545941989557,1713885.8197560813,0.004769278812511413,0.005081553020473469,0.0036905133668243078,0.003122742079620568,0.008232683664454225,0.00150459391108991,0.009652111882463574
2091,06,037,240600,06037240600,2406,Census Tract 2406,G5020,S,675863.0,0.0,+33.9469450,-118.2684059,0.0332192910615,6.59130205006e-05,38.0,6325.0,67.0,1823.0,0.0,18.0,0.0,0.0,0.0,4417.0,4127.0,840.0,1279.0,1284.0,396.0,888.0,223.0,156.0,287.0,129.0,39.0,2944.0,3381.0,3320.0,1014.0,714.0,763.0,505.0,207.0,104.0,13.0,6325.0,5231.0,1094.0,37759.0,2867.0,2380.0,487.0,281.0,781.0,409.0,126.0,783.0,567.0,1445.0,4037.0,1867.0,37759.0,145.0,509.0,334.0,139.0,4.93,6037240600.0,17.9,18.9,13.7,11.6,30.5,5.7,35.1,675860.1731725154,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,667088.7071433427,0.03278816359664083,6.505758642836092e-05,37.50682741439851,6242.912720949225,66.13045886222895,1799.3406941170654,0.0,17.766391933136134,0.0,0.0,0.0,4359.675176036795,4073.4388615584908,829.0982902130197,1262.4008490267288,1267.3359578970444,390.860622528995,876.4753353680494,220.10585561607544,153.9753967538465,283.275249156115,127.32580885414231,38.493849188461624,2905.7921028418214,3337.120618107404,3276.912289889554,1000.8400789000023,704.7335466810667,753.0976136101596,498.44599590187494,204.31350723106556,102.65026450256434,12.831283062820543,6242.912720949225,5163.110900124174,1079.801820825052,37268.95516684929,2829.7914262389613,2349.1118222702225,480.6796039687388,277.35311851173634,770.8640055432957,403.6919055918155,124.36474353195295,772.8380490914219,559.6413458937883,1426.2464635212064,3984.60690189281,1842.7696521758426,37268.95516684929,143.1181572391522,502.3940829981274,329.66527253708165,137.19602659477349,4.866017346131175,5958887927.457887,17.66768975572982,18.65471152979294,13.522198304664725,11.449452579132176,30.10416410892512,5.626024112159777,34.64446426961547
2168,06,037,242000,06037242000,2420,Census Tract 2420,G5020,S,646734.0,0.0,+33.9392821,-118.2502155,0.0315533989692,6.30667934997e-05,765.0,4054.0,166.0,923.0,0.0,14.0,0.0,10.0,6.0,2935.0,2644.0,408.0,984.0,1039.0,355.0,684.0,213.0,174.0,162.0,55.0,25.0,2029.0,2025.0,2299.0,564.0,398.0,645.0,407.0,145.0,108.0,32.0,4054.0,3190.0,864.0,32841.0,1789.0,1560.0,229.0,161.0,365.0,377.0,322.0,335.0,422.0,1212.0,2549.0,1205.0,32841.0,116.0,360.0,166.0,77.0,3.9,6037242000.0,17.0,18.0,13.3,11.4,30.3,5.6,34.1,646732.6167306377,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,411.02908623131736,2.0053673512502262e-05,4.0081922317082446e-08,0.48619358732284257,2.57650823922458,0.10550083071319198,0.5866100406522663,0.0,0.008897660421594504,0.0,0.00635547172971036,0.003813283037826216,1.8653309526699906,1.6803867253354192,0.2593032465721827,0.6253784182034995,0.6603335127169064,0.22561924640471778,0.4347142663121886,0.13537154784283068,0.11058520809696026,0.10295864202130783,0.03495509451340698,0.0158886793242759,1.289525213958232,1.286983025266348,1.4611229506604118,0.3584486055556643,0.25294777484247233,0.4099279265663182,0.25866769939921164,0.09215434008080023,0.06863909468087188,0.020337509535073153,2.57650823922458,2.0273954817776048,0.5491127574469751,20.872004707541794,1.1369938924451835,0.9914535898348162,0.14554030261036724,0.10232309484833679,0.23197471813442816,0.2396012842100806,0.20464618969667359,0.21290830294529706,0.2682009069937772,0.7702831736408956,1.6200097439031709,0.7658343434300984,20.872004707541794,0.07372347206464018,0.22879698226957296,0.10550083071319198,0.048937132318769776,0.0024786339745870405,3836952.0856420035,0.010804301940507612,0.011439849113478649,0.00845277740051478,0.007245237771869811,0.01925707934102239,0.0035590641686378014,0.02167215859831233
1606,06,037,239602,06037239602,2396.02,Census Tract 2396.02,G5020,S,358086.0,0.0,+33.9694506,-118.2749022,0.0292187898435,3.49314940004e-05,1927.0,3805.0,28.0,688.0,12.0,17.0,0.0,0.0,0.0,3060.0,2331.0,294.0,1126.0,863.0,233.0,630.0,137.0,200.0,64.0,23.0,13.0,1867.0,1938.0,2033.0,638.0,333.0,554.0,265.0,60.0,132.0,51.0,3805.0,3166.0,639.0,36425.0,1507.0,1356.0,151.0,213.0,357.0,251.0,229.0,306.0,324.0,732.0,2727.0,1145.0,36425.0,108.0,321.0,203.0,88.0,4.38,6037239602.0,18.4,19.2,13.8,11.2,29.4,5.7,35.5,358088.2254999786,VERMONT KNOLLS,513,2983,12,70,2020-07-27,705,4099,14,81,VERMONT KNOLLS,72796.42767955965,0.005939942646136314,7.101288999906652e-06,391.7434479803074,773.5255939621535,5.6921725705493555,139.86481173349844,2.439502530235438,3.455961917833537,0.0,0.0,0.0,622.0731452100367,473.87336649823385,59.76781199076823,228.90665408709194,175.4408902994319,47.36700746207142,128.0738828373605,27.850987220187918,40.65837550392396,13.010680161255669,4.675713182951256,2.6427944077550576,379.5459353291302,393.97965863302323,413.2923869973871,129.70021785751746,67.69619521403341,112.62370014586938,53.87234754269925,12.19751265117719,26.834527832589817,10.36788575350061,773.5255939621535,643.6220842271164,129.90350973503706,7404.906638652153,306.3608594220671,275.66378591660447,30.697073505462594,43.301169911679025,72.57520027450428,51.02626125742458,46.55383995199294,62.20731452100367,65.86656831635682,148.80965434436172,554.3769499960033,232.7691997599647,7404.906638652153,21.955522772118943,65.25669268379797,41.268251136482824,17.889685221726545,0.8904184235359348,1227321773.7263823,3.7405705463610044,3.9032040483767005,2.8054279097707537,2.276869028219742,5.9767811990768225,1.158763701861833,7.216861651946504
1607,06,037,239701,06037239701,2397.01,Census Tract 2397.01,G5020,S,409688.0,0.0,+33.9660920,-118.2752631,0.0298117180383,3.99636934996e-05,1928.0,5015.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,4096.0,3071.0,499.0,1445.0,1083.0,246.0,837.0,380.0,177.0,165.0,41.0,51.0,2412.0,2603.0,2629.0,834.0,549.0,781.0,304.0,106.0,51.0,4.0,5015.0,4148.0,867.0,33414.0,2059.0,1934.0,125.0,124.0,599.0,401.0,248.0,562.0,445.0,919.0,3431.0,1657.0,33414.0,170.0,314.0,313.0,83.0,4.63,6037239701.0,17.8,19.0,13.2,11.0,28.4,5.5,34.4,409689.97206524416,VERMONT KNOLLS,513,2983,12,70,2020-07-27,705,4099,14,81,VERMONT KNOLLS,4155.691638596298,0.00030239526430054825,4.053718622560398e-07,19.556674621114972,50.86966972245414,0.0,9.321879656019014,0.0,0.0,0.0,0.0,0.0,41.54779006643513,31.150699046392155,5.061608213659944,14.657362462402041,10.98541421922589,2.495301844810313,8.490112374415576,3.85453130499154,1.7954001078513226,1.6736780666410636,0.4158836408017188,0.5173186751436014,24.466130283262093,26.40353943919205,26.667270528480945,8.459681864113012,5.568783385369357,7.9220761821010335,3.0836250439932322,1.075211364023956,0.5173186751436014,0.04057401373675305,50.86966972245414,42.07525224501292,8.794417477441224,338.9350237499666,20.885473570993636,19.617535641720103,1.2679379292735329,1.2577944258393448,6.07595855707877,4.067544877109493,2.5155888516786895,5.700648930013804,4.513859028213777,9.321879656019014,34.80236028269993,16.807785190449952,338.9350237499666,1.7243955838120049,3.185060078335115,3.1749165749009265,0.8419107850376258,0.04696442090029166,61238761.64011122,0.18055436112855108,0.19272656524957701,0.13389424533128508,0.1115785377760709,0.2880754975309467,0.05578926888803545,0.34893651813607623
