,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,PHLTH,MHLTH,DIABETES,CASTHMA,BPHIGH,CHD,OBESITY,MEDIAN_INCOME,avg_ppl_per_household
51,LITTLE ARMENIA,298,3713,44,548,2020-07-27,385,4798,51,636,LITTLE ARMENIA,7282.600214499879,3184.067050897169,211.1353261450044,0.0,1132.9725210457175,29.492970337880795,25.87608851112373,70.91507727187087,2628.1411802911143,3054.687331924727,2071.011227108734,2089.781639703016,2559.78577805495,181.97346023524213,2377.8123178197075,514.3057046472961,626.025631941376,751.4362749542195,375.20232028424755,146.2953315967015,3489.7367085900546,3792.863505909825,5863.291697321819,951.0413098725367,436.8922952149143,1366.341251890623,1047.272396420693,305.38310752609846,1334.422370556268,421.9389658406858,6910.966183382851,5615.141633300141,1295.8245500827104,4201.300356963614,3804.69737838034,396.6029785832741,1326.727892292835,1052.491895136061,864.517769667901,213.77963151079842,347.18018977274505,781.6932273582237,2222.5582503872315,4877.72756282454,2782.0202748864817,562.2654767371816,549.0929063570292,119.18789132862386,7.562818677566529,9.357234179942852,9.150509895668572,7.398763368547514,6.028473845347624,18.49086242112924,4.150826511624824,16.92833544113571,23976.229345497075,1.4558025075921368
52,ECHO PARK,147,1031,3,21,2020-07-27,231,1620,4,28,ECHO PARK,14327.605449579494,5244.446762696408,454.8258661094081,43.43343008912536,2117.7140012893055,5.596552250562877,46.316421056304385,376.07809630700876,6039.1943197813725,9709.01058742707,2374.9646413807645,1992.4363360060227,5772.306556037353,1682.0288335406833,4090.2777224966694,758.5410721252756,514.4690533732145,824.3743059341177,518.5125065917294,269.14830330481993,7329.185847715212,6998.4196018642815,11251.173287377702,1176.4703679658933,897.4572271195904,1639.6911011540683,1999.482883223768,487.4224660561194,3594.5582244093466,1456.0910174489165,14179.814061379213,12102.393592820581,2077.4204685586287,9309.106776435145,8860.675428792614,448.43134764253176,4461.385715734776,1403.1710131636294,1707.3112012731249,456.7147116249719,832.0927869961104,1154.618036345602,6790.918702957969,6959.75469261341,2630.6285213608494,1439.3819069320768,929.7033266495856,322.2644375081807,61.027835127327954,3.3186211915131207,3.807368803234509,2.768416676238958,2.7242323652073686,7.122217153812153,1.2254862169984755,7.463095357537165,24279.62825883919,0.8128951288976374
53,MELROSE,1344,1730,48,62,2020-07-27,1837,2364,70,90,MELROSE,72452.70625683438,28148.623097242413,2720.4551451052453,79.55226210677424,9268.825279474706,89.93676605361115,239.25795761814734,1917.1768248886528,29988.878924344815,42639.398402589126,13423.588990774982,15612.055990300663,30049.823529054494,6108.886793235513,23940.93673581898,3785.1375750144557,3275.5319874079887,4211.135273079097,2370.1353879738554,1276.5596939780648,36492.5215875166,35960.18466931779,53621.28924749243,6747.795314426209,3893.4648441033105,8922.567958754902,8424.862233896525,2841.766337442009,15945.593728629867,6845.238830239595,72055.943815174,60499.97114445985,11555.972670714136,45589.989394990196,42664.389940622175,2925.5994543680144,18071.036267385098,10038.833972886589,8426.886118698592,2900.9190901346096,3226.714491517299,6752.945936237761,29324.733355859105,39537.46201270149,21536.06556396945,6258.52403646685,5614.030067995484,1845.6768303211552,220.37554491115046,6.516948685102723,7.188764579971394,5.095703515590356,5.035711716997664,13.56684686748493,2.556683641990801,13.634771079759535,34026.04414112236,1.2552236046041025
54,ELYSIAN PARK,65,1138,0,0,2020-07-27,95,1663,0,0,ELYSIAN PARK,5355.55812081353,884.7937752665055,144.47857991534775,85.36527507898609,2305.4227073087995,0.0,0.09630608992605356,175.78411992904495,1759.6173572249197,2841.839619634095,1642.2987509895133,725.0412142973444,2040.063257281538,306.56627379796083,1733.4969834835774,272.48219239538287,294.93802966925074,392.8147552860182,263.35074245295897,104.96722142136383,2695.938705533268,2659.619415280261,3888.2990669284977,753.0528135397333,537.0066292085216,644.7281581251409,431.7289267710114,102.75338985179684,1013.0610966291359,405.9680528031577,5355.55812081353,4649.645685217666,705.9124355958635,3051.116356676319,2885.1086117758596,166.0077449004592,1021.2556285613538,692.0347104581965,678.6027243263256,134.9281935959226,358.28735483406075,413.44518052457977,1766.8942998403918,3235.8935535728942,1916.8900591699396,469.17017435112217,431.7293662974797,130.24115933151953,18.711318974735498,1.6642713937774265,1.6706477558134412,1.6282009928936434,1.0513775216865249,3.416149385059422,0.654018699819388,2.5823921052387595,5919.446666720962,0.35477897743388354
55,TEMPLE-BEAUDRY,856,2168,19,48,2020-07-27,1206,3055,27,68,TEMPLE-BEAUDRY,12024.524582225036,3034.6275196006045,325.3302387974904,14.513945523429028,1484.287699036079,9.837216298215491,2.162221735643541,331.6174467725109,6822.148294461063,7075.8970896192295,2213.506949969451,2584.209382380978,4441.122384934429,996.4279924855864,3444.6943924488423,632.8608314031471,564.8142918130521,823.8392703735758,403.14856153256864,121.10750424542788,6121.678071188265,5902.846511036771,9131.43899361246,1344.0963882743597,734.068735352742,1520.5991056330429,1434.1201217892708,506.395949995367,2534.4268791743684,1057.7318133933109,11938.217384667165,10050.84628392453,1887.371100742636,7337.27710664282,6760.518398463103,576.7587081797172,2831.793534985019,1581.7063794218664,1214.292316574586,376.22272713450013,756.5034403471323,1415.2397481136272,3868.1676606130904,7433.995458232935,3165.6609500368813,916.4207617141541,855.938894125398,251.3460621785398,63.011017711540966,4.332166801850414,4.694186634402715,3.7137706962080625,3.154292906711757,8.798738334065748,1.6151835091130842,9.203566324318126,22027.31302323044,0.9845199573357729
56,WESTWOOD,227,420,5,9,2020-07-27,352,651,6,11,WESTWOOD,42684.7692271281,24730.900342257242,1229.0273576613504,34.01255224675102,10085.611521537498,33.94837860447332,105.73668863048225,2167.0904719871155,4298.441914203193,28726.751034978595,6366.507606941237,6811.057682851257,18329.595238905807,6005.4113925741,12324.18384633171,1792.4767364735617,1846.6862660033216,2986.0103334150717,2044.9877980348056,1725.9974859480837,19411.597798159422,23273.171428968686,24651.91620186254,393.7248293923868,362.50429694134004,1484.0147385312946,2987.844552827698,1179.3750564738104,8286.93948635127,9957.513241344739,42667.00287214653,40517.00179385618,2150.0010782903537,22091.71708111175,20736.043827620368,1355.6732534913824,13564.060020719782,2392.4929427556235,4144.787398263835,238.69685037414786,396.0066155069789,4818.729451325682,25324.874316419784,16138.69059813771,4467.734881136919,3540.4465827443737,2443.4076667415243,374.6066634387736,31.17189350939844,5.967474325850998,8.14850425115443,4.106808609879018,6.0591751291397635,14.731032955621775,2.8976836893397078,12.545542674665802,54689.38281739243,1.5059394422205301
57,HANCOCK PARK,167,980,2,12,2020-07-27,217,1274,3,18,HANCOCK PARK,15856.478937146147,8104.912246908714,474.1084676262505,1.8598568454571844,4592.319290662172,7.212230766089497,81.48086016533537,738.1448282745544,1856.4411558975744,10556.963852378762,3025.492110493336,2025.1184964942431,6366.983079115761,2606.361134039273,3760.6219450764884,1202.0928992416368,1005.216903075423,1277.7848267170568,556.2988641609376,362.3562642008171,7483.091713725245,8373.387223420901,11669.991406528174,553.599700947042,331.5849864593741,1594.7001421662278,1594.0834543113028,652.7226281366823,4245.335482562947,2697.9650119446005,15856.478937146147,14738.988677216672,1117.4902599294755,9129.219641554255,8690.176200855754,439.0434406985014,4889.419584459756,1143.0024257490893,1859.5102122604487,323.84987490952795,474.39410347693035,1373.8663892693091,8854.539293058839,6171.3079239651415,2812.0586428351708,1736.364086036078,1493.0085258487575,415.2629559719722,12.566030844134703,3.6043693787742237,3.7131326414098673,3.306984484379753,3.1760348234721882,9.850105216363762,1.7048519453178084,7.414730009383662,35284.41647107658,1.0103892663536387
58,HISTORIC FILIPINOTOWN,300,2163,10,72,2020-07-27,422,3043,15,108,HISTORIC FILIPINOTOWN,15701.911925248287,1321.7226971552298,539.059740372327,15.70907317661321,4328.179832239372,62.78009957233944,20.99630746267749,277.11968102433053,9136.344494245397,7011.886774577977,3740.464907516355,4765.808160982379,5172.592532391266,604.9546014906078,4567.637930900658,808.5304029198153,931.3029093678141,1061.0814680107926,484.7535457033054,226.22256560530602,7618.992504237156,8082.919421011135,10922.690643092232,1893.8507194351637,1170.4692970996061,2379.9346978832496,1788.3058830177558,735.2651961054964,2308.7167867636235,646.1480627873357,15668.226264349983,12767.278633439832,2900.947630910153,8938.476484502591,8142.588492862385,795.8879916402072,2405.472693862565,2347.9738253073233,1564.0046159263175,716.2803741920164,1108.8569835741623,1470.1145635812786,2844.944987855181,11914.986772479899,5609.505513477438,1147.022232445879,1290.4412457567,574.2091537189912,129.16430084909587,3.7744010705710997,3.8408592076931702,3.5255644834595397,2.4873751430088005,7.6005614096761365,1.3997683734534643,6.932214648599549,14535.369676173377,0.929426727456579
59,CARTHAY,167,1163,11,77,2020-07-27,203,1413,15,104,CARTHAY,14244.18743752373,10612.592923214605,458.008150595937,89.34505873066684,1113.2498985536592,12.834842196325402,21.629112722456632,730.789515094471,1205.737936415608,10278.322603717854,2590.2914920084013,1122.9829430502068,7686.377971830455,1928.722363588356,5757.655608242099,766.0474171531293,690.756062544817,1153.8997797237582,626.7848508185938,649.280987542687,6147.624896960831,8096.562540562897,12174.797375309125,257.5741315529003,233.55000771777085,935.0285951760783,1625.5485459379313,613.2450957140748,5067.861616649694,3441.989382560674,14053.53230416785,13495.598299659403,557.9340045084415,9649.783436023261,9133.99491818757,515.7885178356896,6554.252167339771,674.4085958369596,1551.7412308249598,88.96973264601614,264.62319153986425,1400.0179011525013,8826.243186315443,4707.685461969429,1054.4029778213126,1598.0427201489188,954.0015944390349,70.88499548147998,4.918730397917525,5.666232451437617,6.681355162257449,4.115579218487662,5.962591478710462,15.433746235666279,2.9033010604198304,13.391964973572469,41702.29943337292,0.8402648876653487
60,WILSHIRE CENTER,747,1489,26,52,2020-07-27,1076,2145,35,70,WILSHIRE CENTER,46770.10269613855,4346.9725923431715,2550.943781349696,49.25989419631383,14652.255721941809,271.55087021705015,104.01722630744953,586.8214441316376,24208.28116565143,19211.380001990045,9164.74904313917,18014.975030214482,18635.888097204537,1124.3841793201814,17511.503917884358,2301.3427617020293,2061.8672151242245,2921.231256351845,1339.6857177669633,400.39771774564707,22711.26223567559,24058.840460462976,33861.332615001025,5824.226449491966,4290.6401504064515,7588.729313578527,4261.766557329851,1447.6364933085817,8074.039834255485,2374.293816630162,46715.00614754991,36008.293935703165,10706.712211846743,27797.68413432729,26145.955774095644,1651.7283602316406,7339.161402307883,7576.479198243787,5915.196900998894,2167.4396483371584,3147.678624207921,4391.628660547703,8730.128419613995,35317.10219573149,21119.47788675636,3926.89426890423,4622.09545513435,982.5520788168512,127.11050059947843,5.6527807733343085,5.924186574512878,4.910124661524693,3.6752789995402186,10.796434155050587,1.9725675627445836,10.564587259656712,17929.385599257148,1.1423522278945293
61,PARK LA BREA,71,523,1,7,2020-07-27,101,744,1,7,PARK LA BREA,11588.44391587576,5629.183313518827,899.0729348385362,36.673446361116696,3200.880283945866,0.6600660079369727,358.7461119902179,449.78859918735435,1013.4391600259042,6677.105902541163,1557.6457493003143,3206.4587842867622,5440.5240857756025,121.62828153340074,5318.895804242203,468.99414498246915,457.7086535913433,425.4188043962545,310.1996601034388,154.187955686517,5378.646284478468,6209.797631397292,8122.53137442406,47.3592284257528,121.04838943042293,807.0339118723789,1008.0927881887164,420.21114337305136,3351.7506767490345,2367.0352363847032,11586.474629108383,10436.11994055552,1150.3546885528642,6826.584840495664,6442.9472651846,383.6375753110649,4454.086711323133,470.6818574038897,1267.7578761087764,55.606587181184786,194.81423316761527,1153.5296547699684,5332.527863383773,5515.973263742028,1655.3337551615875,1057.7149972640923,1194.0277400137988,178.3319522853288,0.07116333399140358,2.180559068663766,3.0152227679892825,1.6983013313157025,2.5593419796654664,5.82761955406383,0.896094852951063,5.327636548325992,26083.09585255684,0.709909253661794
62,UNIVERSITY HILLS,42,1225,1,29,2020-07-27,52,1516,1,29,UNIVERSITY HILLS,5086.809812604851,685.4929470938025,256.7101076405577,0.0,812.0996254958716,5.311011156065595,23.901871643522682,109.79103736418313,3193.503212210848,3545.8018492207348,946.6304115613493,444.61618112350993,1221.3509646012797,681.3327056226742,540.0182589786053,153.68679854519516,204.9893032421274,272.59891609310506,110.09190557860289,143.48950592380945,2314.306238381309,2772.503574223542,2617.4496366036096,368.30475934660836,413.51338405276414,552.084180235307,339.41271316930016,196.86801324231192,628.2865309911294,118.98005556618816,5086.807515217281,4496.209441761329,590.5980734559538,2672.5084160053143,2299.3558948151313,373.1525211901833,843.9203465936546,445.2255950375887,594.5563834072578,91.69756539493159,323.9560043816983,677.8286057165632,1750.0291701088681,3153.9594496099257,893.5156566637711,330.0428253233924,313.09200265603346,115.49919086483335,55.8415632636296,3.2578591309848695,3.994925704165052,2.7554649307311503,2.574763197536801,6.36826489485603,1.1555125514161408,6.987484589467818,10431.659061352559,0.5650367732573294
63,ANGELINO HEIGHTS,42,1679,1,40,2020-07-27,74,2958,1,40,ANGELINO HEIGHTS,2843.247169594665,783.7850848891475,61.647947856459076,15.570323312865785,504.44796271968244,0.0,45.495458592143784,90.2540801445718,1342.046312079795,1790.6877612861153,529.8370845590788,468.67683644632416,1164.9372036199231,240.7565158363044,924.1806877836189,149.45447843496774,177.0457274777522,122.31383523436307,77.25888405352502,34.35298163987263,1386.7916616637276,1456.4555079309375,2157.500872306648,333.1954874257955,160.0174395418766,261.5753026396736,322.10697084270714,93.03429825140945,681.1455053732318,306.4258682319536,2843.247169594665,2389.719617828086,453.527551766579,1854.6443701929686,1719.3220041271493,135.3223660658194,849.570518018299,267.09087149061776,304.4255172518543,61.492190534007726,236.74290683237032,263.2933694669333,1048.0394797543534,1671.1401774811538,700.0356692167499,240.95095080208378,210.78247849106637,66.78857743919046,9.31220274301882,2.2241938358076485,2.525001752231837,1.8713769354903742,1.756754142688162,4.584913712556946,0.7677077743140026,4.736300470319792,13833.047035377469,0.5136096700793923
64,MIRACLE MILE,115,639,5,28,2020-07-27,166,923,6,33,MIRACLE MILE,16918.34108812755,8874.181781673076,2162.606281682821,4.576603137724687,2482.54546777915,125.3127906281461,219.90749889629885,600.1614229312983,2449.0492413990287,12495.017398690256,2087.2971654192893,2110.402916699384,8776.539465515354,1851.6048321869898,6924.934633328365,697.8138861796765,852.5161765913822,1107.047854485026,491.5971443460881,121.93618408255594,8211.28074310314,8707.060345024402,13744.999447511991,198.8647232675459,432.67220591684423,905.688986357101,1969.0698129060922,764.4478095994775,6035.231985651871,3439.0239238130607,16917.233542778962,15378.118589396234,1539.1149533827254,11777.506034339245,11288.274946583562,489.2310877556836,7310.712385605243,1342.2107874390888,2190.7320931373392,108.62424961517767,335.9954307867133,1631.010566104429,10864.478334897876,5205.427589359949,1653.5201044096962,2203.983312575383,1036.8082149199834,135.14758085077136,0.5866643119104827,1.7851007664577345,2.338492161557333,1.4112702679612865,2.057268067432411,4.839616179299726,0.7206361466023944,4.776736525962586,18909.15996492176,0.44455213688949646
65,WESTLAKE,1814,3056,114,192,2020-07-27,2329,3924,142,239,WESTLAKE,60080.096640042335,4594.380030317793,3001.6604240752954,19.290094900479342,9000.509149070569,107.83800061787193,72.5165377044007,718.1746802301229,42565.7277231258,25295.0355709948,8262.306091302913,25992.165750789296,21616.297592168936,654.8466508308551,20961.45094133808,2717.512800277637,2581.5842691578546,3038.155327049488,1629.013496768143,800.9219084242313,32845.155554935656,27234.94108510667,39647.95459663688,13239.550368548862,4801.345438533501,7280.827936011124,4344.473929308484,1894.521638301962,6132.458107902111,1954.7771780308444,59268.06395605786,40257.043056269315,19011.020899788546,33311.80813891008,30898.57682695567,2413.231311954402,6448.229458241809,7204.184239406462,5909.762428692184,3884.451673254633,7451.949027360582,5382.033203113697,9275.85424245773,46833.91893476669,28937.532769876572,4549.694356632499,4969.004513063316,1894.6422062635856,266.26311103415776,8.929655802521888,9.321063406965107,6.85233426553782,5.016790174027404,14.208495160299764,3.1173062979269957,15.884712842352116,16959.897850162855,1.5232610633313235
66,CHINATOWN,75,935,2,25,2020-07-27,112,1396,3,37,CHINATOWN,8988.408934208286,964.7576595201996,681.3557122298195,55.118264573924115,5707.267242803192,0.0,0.31937384658844814,91.9330776169676,1487.6576036175952,3450.212098224242,3002.82455629099,2336.586811464814,3828.0178219100335,157.69015568731515,3670.3276662227167,391.5433921438234,412.38066559142595,823.3527384923816,712.4389986104677,357.7879109173966,4156.871775731169,4831.537158477117,6815.821983641313,1782.8031387892006,622.9760493247942,1010.6817575360544,946.9210931672828,414.0622512197624,1555.080525682815,483.29716792140385,8988.408934208286,7829.8428892453285,1158.5660449629584,4422.121678712066,3900.370407398806,521.7512713132598,1405.0984297825896,1173.9118680790025,719.8033566837248,139.45758642783298,462.09916642565616,698.4023080829865,1993.1993866114076,6551.129193041217,4281.512682445324,761.2858796908398,833.546392010377,173.98755349599998,49.93151529325518,6.542687194841122,5.2165280807279455,7.424200218979222,3.1624074552803414,13.936162945843876,3.441412715049171,7.178286816209029,12810.972667034426,0.9744100010760165
67,KOREATOWN,781,1511,22,43,2020-07-27,1124,2174,27,52,KOREATOWN,49397.468579641434,3019.793840907106,2070.642178070552,112.24791445875641,17446.799305477183,29.417996585151435,76.79141930705629,709.2837231030503,25932.49220173257,19673.89408071913,9792.878550153957,19627.286702229812,19010.174670072203,1665.3611296388956,17344.81354043331,2779.733088616669,2561.556280549884,3394.0706814940245,1303.7240719401536,588.444979970051,25528.858631491756,23868.60994814967,35393.27954984355,7124.566560607818,3577.5206204427113,7551.281293589357,4661.476778975664,1745.5766242811878,8398.898569931855,2333.9591020149546,49300.3548333705,36125.83555501475,13174.519278355732,29297.19404830443,27256.32236696602,2040.8716813384065,7348.873038473169,9005.652289656195,5570.002324560232,1913.5248821742491,3418.269832102179,4607.178430619078,7372.396717815633,39058.87404859095,24479.93617428737,4135.743936679058,4651.451610810556,1306.963254984997,162.77631109293276,8.38000225414387,8.598505114389223,7.558450868053597,5.264870458102155,16.18718432175957,2.9946546418343316,14.985547514665189,24647.323979529705,1.6779593431383417
68,CENTURY CITY,91,711,0,0,2020-07-27,112,876,0,0,CENTURY CITY,13061.146006672714,8836.329961642297,497.2146604257607,0.013265830327840098,2395.6668998035525,0.2176089172336741,24.675340856216422,524.7208838463995,782.307385350924,9264.164319901745,2584.271189792157,1000.035916196191,5889.423915697577,3469.655463208493,2419.768452489084,648.4109932773487,675.9465592421474,1190.8289907727162,1030.5272924905737,663.945820719219,6078.310015595605,6982.835991077108,10072.170343919735,162.03952869440548,155.2899926821613,628.8970295575881,1488.4718593126545,462.5002487429972,3937.4298333640163,3237.541851565912,13061.050581807876,12711.74062253032,349.30995927755737,6842.3129652242915,6458.885182520947,383.4277827033449,4367.002308457556,517.4924042595144,1426.5745633740075,50.246729158621044,97.56917727124764,1092.2524094831238,7748.684061533183,4657.361973270639,1343.001174607154,1578.7763443930685,1089.8182023231798,236.5022965467605,61.8939015879503,2.917429830291287,2.7992252019414257,2.4920105657004936,2.696854603022709,9.030915515332355,1.8221716658213378,6.119734941777688,34632.44878723251,0.6396328999990151
69,SOUTH CARTHAY,78,736,1,9,2020-07-27,109,1029,2,19,SOUTH CARTHAY,9621.568380135011,6757.449160065552,453.41846985778915,0.00041343259927876966,995.5933887669047,12.218553551162216,9.800866190811881,525.3823846644007,867.7051436057914,6200.671634564648,2261.0687063544538,980.2295544088677,4504.8829380525185,929.217452378887,3575.665485673632,328.87782607875454,507.9194088432115,927.3618606201624,671.8386138337602,405.38973221230225,4734.246094970494,4887.322285164518,7568.81375295009,315.27557849706915,153.90938730759268,1213.5010710779356,1093.1604917912682,409.2355680942614,2736.734095405132,1646.997560776832,9562.732845173046,8708.44146252168,854.2913826513692,5926.852045643999,5634.628538457822,292.22350718617616,3233.1582644501864,744.6554914922848,1319.1608653297524,111.18144556842726,226.47247161717164,995.6823728437345,5184.992392263128,3884.865706849269,1706.0364686054922,1189.9623150767109,656.4860884541164,137.86288502256087,0.002969562892709571,3.7945335043256554,4.363484977666224,2.7657390803792503,3.680677445028059,9.669684707394083,1.8506523406405058,8.592293593268241,24956.693387726897,0.778336008501935
70,COUNTRY CLUB PARK,210,1386,22,145,2020-07-27,316,2085,22,145,COUNTRY CLUB PARK,13253.700332196522,1611.2745792783762,1239.311350032723,31.111760263999376,4949.896505718152,0.0,50.12429116267079,356.4999322636361,5015.481913476965,6575.10742915034,3260.9101735257414,3187.1924014578326,4936.73148490186,1668.351290652107,3268.380194249753,703.2018732546467,863.9153457593418,1126.1132858159815,557.7101033384605,383.18326704677065,6424.437565436215,6829.262766760308,9762.760509362985,915.7704020238772,1071.2057589119593,2084.2838353250213,1782.1491977442324,545.5763098468349,2545.57768906371,818.1973164473492,13066.149010624447,11266.312372487626,1799.8366381368205,7603.530181712934,7178.967173455703,424.5630082572294,3054.2537465760443,1339.9867363872434,1599.0381939784595,547.7261827967262,637.9623137172309,1105.2757996689104,3771.9214455099636,8784.924197044087,4464.864553463318,1341.6113884531171,1392.034580732159,243.07396643595447,28.047917404031416,4.095514558870665,3.9092716793792976,4.110612660719647,2.7093234420292225,9.32308232102772,1.7347609627935467,7.269973219794039,17332.800586137953,0.8996588529174552
71,MID-CITY,220,1464,20,133,2020-07-27,276,1836,24,160,MID-CITY,15075.763379328706,3890.618041177455,4022.747032154763,40.99566415268169,949.5293065317196,0.0006973728002187344,351.36670729819997,384.95801720981524,5435.547913431272,10397.42245953749,2083.525455906398,2435.788902318168,6475.620173931063,2184.8397400299823,4290.780433901079,1215.455074020933,924.5504751083611,919.0675143113499,576.642089266892,263.9422674422454,7255.083512517665,7820.6798668110405,11284.624847897112,1191.8365825619308,592.2676303659454,1818.3354359439895,2033.1597499417942,683.9551980294312,2790.7707824158374,2174.299468638183,14998.460957803985,13654.693526812967,1343.767430991017,9270.484965700927,8746.051994633208,524.432971067719,4317.907834420502,1586.7990536998448,1732.7648098895702,498.090712976052,610.4895836472398,1234.2219606581452,7903.267868866322,6200.519255850753,2348.794509011859,1281.7275415426964,1519.4038526998434,215.09114254146934,35.70177563967863,3.018834460350066,3.2732146785600356,2.7530963654005367,2.778351455680409,8.001029009385629,1.2333518433032267,7.481898551160638,19377.224390105224,0.6833442818811384
72,CHEVIOT HILLS,46,502,2,22,2020-07-27,68,741,2,22,CHEVIOT HILLS,9661.471991987364,7060.078660580358,290.86347282493523,0.1300708530852525,1034.43013434665,14.078759423587798,0.25199936862590167,340.6294479981943,921.0094465919285,7353.268087560988,1377.6081091871854,761.2349595793256,4047.75883791462,2463.257913904678,1584.5009240099423,690.1101016953014,674.4200021832937,968.905605195745,410.0517800316709,348.16773528812325,4723.957709981756,4937.514282005608,7083.660479047046,49.219068372557196,92.06758240462231,613.6487318309751,780.1354148837842,380.70547914285964,2344.864702428009,2823.0194999842365,9605.560323694386,9452.810955426297,152.7493682680911,5090.845453942975,4943.895531057904,146.94992288507117,3564.326935004221,360.1785876276422,954.5291386995617,5.720716144309772,59.14015358216841,901.6572517153365,6540.235642150182,2614.0137296169974,548.727713671372,982.165697000226,1031.563851835251,216.49738812285761,9.515282870307907,1.7279874968298112,1.750485097929171,1.479284274797542,1.708076597594577,5.376412308514877,0.989724617141128,3.9984782922622046,26785.988568025256,0.473639618207933
73,BEVERLYWOOD,104,789,0,0,2020-07-27,150,1139,0,0,BEVERLYWOOD,12279.766231238798,9002.334339720906,445.36558853985474,8.662518595598165,1405.1288464182849,0.452371057442722,4.36252555094102,324.58269956187576,1088.877341793896,9258.416461413204,1943.735563554682,919.8413519472682,5335.892596440955,2309.2860579806506,3026.606538460304,681.5360067118733,809.0706706900629,939.1873401816086,360.2459702817052,401.0289666942206,6078.475558769189,6201.2906724696095,8857.881549700212,217.4838585397065,199.67240881643937,802.3102275968589,1127.38863388278,439.5756032133497,3156.650231796017,2914.8005858550605,12253.015940285886,11702.76226052438,550.2536797615076,6979.292806009187,6597.334344405769,381.95846160341836,4602.771814033594,470.207400719075,1230.3909886839886,106.56740411738419,187.39673685172696,1021.2105012613823,7485.165004355262,3893.972874581192,881.1437990988018,1302.6186458972222,1047.5580184864152,324.46857691939107,52.30919903882958,3.486909147835034,3.9677127398016885,2.672733637027189,3.461974256652081,9.379605606826306,1.665947254977849,8.138727452974969,35910.102911719994,0.7813803937599204
74,CRESTVIEW,142,1249,17,150,2020-07-27,185,1627,20,176,CRESTVIEW,10937.842157530908,6647.156547535929,1344.468148510661,0.011031350697326563,813.0404965134514,0.0001337163787985538,96.79116621701816,426.60432939297226,1609.7703042937992,7960.094632594583,1607.5026029102592,1241.8560834754326,4539.687654364519,1466.987269377494,3072.700384987026,382.63961016462696,449.27199852720497,779.5787017865598,495.6668967687572,151.12697468206522,4832.279804182948,6105.56235334796,7713.864508925489,223.2291110846016,261.8728634408579,857.1636767688321,1620.3782809145298,404.393786537492,2628.587105232271,1718.2396849469058,10803.870918112092,10176.483862189798,627.3870559222953,6470.7778409155435,6170.695540393419,300.0823005221227,3662.2478589319658,771.1346650488124,1426.0634737268497,110.78842242755701,200.46112025823518,963.1874050147438,6299.777298376617,4025.3594705424043,1398.0358189902868,724.9382790887272,893.1413409979777,310.2152302994661,33.97861363561376,2.7300214719247156,3.0544311882781807,2.223115998925845,2.5742002690233106,7.116797003815174,1.2410472764955913,6.407413898432826,22046.433865680512,0.6865667072382629
75,PICO-UNION,1339,3200,78,186,2020-07-27,1733,4142,93,222,PICO-UNION,42032.57461468333,1594.0361087839842,1266.7166388302674,13.167336723837469,4908.597231314833,16.00418000592071,158.50726760371077,182.73887355672161,33892.806977864064,18138.95283617265,6460.044627462478,17255.1020886084,13027.295325432166,778.2639133217596,12249.03141211041,2136.2533332307753,1568.540069371076,2425.491846805235,1063.8211081261468,566.5367347103261,20171.929757715723,21860.644856967607,26636.554854919286,8378.186160721853,4105.520282585128,5984.141056410932,3219.754595978375,1155.5976116190227,3080.505206920386,712.8499406835858,41538.31878689885,29420.95039382176,12117.36839307709,22539.81326144663,20637.380923967095,1902.4323374795354,2951.373921991176,6545.140430608494,4482.521198192482,2230.5022053979496,4427.8431677769895,4090.465237401202,4477.055884582053,34409.2250349768,20643.068773587875,2789.381809672558,3728.138658186259,1454.9260155564511,344.0176527632357,9.13030895905481,8.95504853490903,7.359516223182741,4.852056370941381,14.518995388740313,3.1842780323200404,16.207106489452503,15869.747373214304,1.6613380069547825
